accountNo, accountType, issuerAccount, amount
00309030,2,00100070,1200000
00309031,2,00100071,1110000
00309032,2,00100072,1200000
00309033,2,00100073,1110000
00309034,2,00100074,1020000
00309035,2,00100075,1110000
00309036,2,00100076,1110000
00309037,2,00100077,1110000
00309038,2,00100078,1200000
00309039,2,00100079,1200000
00309040,2,00100080,1110000
00309041,2,00100001,1200000
00309042,2,00100002,1200000
00309043,2,00100003,840000
00309044,2,00100004,1200000
00309045,2,00100005,1110000
00309046,2,00100006,1110000
00309047,2,00100007,1110000
00309048,2,00100008,1200000
00309049,2,00100009,930000
00309050,2,00100010,930000
00309051,2,00100011,930000
00309052,2,00100012,930000
00309053,2,00100013,1200000
00309054,2,00100014,1200000
00309055,2,00100015,1200000
00309056,2,00100016,1020000
00309057,2,00100017,1200000
00309058,2,00100018,1200000
00309059,2,00100019,1020000
00309060,2,00100020,1200000
00309061,2,00100021,1110000
00309062,2,00100022,1200000
00309063,2,00100023,1200000
00309064,2,00100024,1110000
00309065,2,00100025,1200000
00309066,2,00100026,1110000
00309067,2,00100027,1110000
00309068,2,00100028,1110000
00309069,2,00100029,1200000
00309070,2,00100030,1200000
00309071,2,00100031,1200000
00309072,2,00100032,1110000
00309073,2,00100033,1020000
00309074,2,00100034,1200000
00309075,2,00100035,1110000
00309076,2,00100036,1110000
00309077,2,00100037,1110000
00309078,2,00100038,1200000
00309079,2,00100039,1110000
00309080,2,00100040,1200000
00309081,2,00100041,1110000
00309082,2,00100042,1200000
00309083,2,00100043,1110000
00309084,2,00100044,1200000
00309085,2,00100045,1110000
00309086,2,00100046,840000
00309087,2,00100047,1200000
00309088,2,00100048,1020000
00309089,2,00100049,1110000
00309090,2,00100050,1110000
00309091,2,00100051,1020000
00309092,2,00100052,930000
00309093,2,00100053,1110000
00309094,2,00100054,1110000
00309095,2,00100055,1110000
00309096,2,00100056,1200000
00309097,2,00100057,1200000
00309098,2,00100058,1200000
00309099,2,00100059,1200000
00309100,2,00100060,1200000
00309101,2,00100061,1020000
00309102,2,00100062,1200000
00309103,2,00100063,1110000
00309104,2,00100064,1200000
00309105,2,00100065,1200000
00309106,2,00100066,1200000
00309107,2,00100067,1110000
00309108,2,00100068,1200000
00309109,2,00100069,1200000
00309110,2,00100070,1020000
00309111,2,00100071,1200000
00309112,2,00100072,1020000
00309113,2,00100073,1110000
00309114,2,00100074,1110000
00309115,2,00100075,1020000
00309116,2,00100076,1020000
00309117,2,00100077,1110000
00309118,2,00100078,930000
00309119,2,00100079,1200000
00309120,2,00100080,1200000
00309121,2,00100001,1110000
00309122,2,00100002,1200000
00309123,2,00100003,1020000
00309124,2,00100004,1020000
00309125,2,00100005,1200000
00309126,2,00100006,1110000
00309127,2,00100007,1110000
00309128,2,00100008,1110000
00309129,2,00100009,1110000
00309130,2,00100010,1110000
00309131,2,00100011,930000
00309132,2,00100012,930000
00309133,2,00100013,1200000
00309134,2,00100014,1200000
00309135,2,00100015,1200000
00309136,2,00100016,1020000
00309137,2,00100017,1110000
00309138,2,00100018,1110000
00309139,2,00100019,1110000
00309140,2,00100020,1200000
00309141,2,00100021,1200000
00309142,2,00100022,1200000
00309143,2,00100023,1020000
00309144,2,00100024,1200000
00309145,2,00100025,1200000
00309146,2,00100026,1110000
00309147,2,00100027,1110000
00309148,2,00100028,1200000
00309149,2,00100029,1200000
00309150,2,00100030,1020000
00309151,2,00100031,930000
00309152,2,00100032,1110000
00309153,2,00100033,1200000
00309154,2,00100034,1200000
00309155,2,00100035,1020000
00309156,2,00100036,1020000
00309157,2,00100037,1110000
00309158,2,00100038,1020000
00309159,2,00100039,1020000
00309160,2,00100040,1110000
00309161,2,00100041,1110000
00309162,2,00100042,1110000
00309163,2,00100043,1200000
00309164,2,00100044,930000
00309165,2,00100045,1020000
00309166,2,00100046,1110000
00309167,2,00100047,1110000
00309168,2,00100048,1200000
00309169,2,00100049,1110000
00309170,2,00100050,1200000
00309171,2,00100051,1200000
00309172,2,00100052,1110000
00309173,2,00100053,1110000
00309174,2,00100054,1200000
00309175,2,00100055,1110000
00309176,2,00100056,1020000
00309177,2,00100057,1110000
00309178,2,00100058,1200000
00309179,2,00100059,1110000
00309180,2,00100060,1200000
00309181,2,00100061,1020000
00309182,2,00100062,1020000
00309183,2,00100063,1200000
00309184,2,00100064,1110000
00309185,2,00100065,1200000
00309186,2,00100066,1200000
00309187,2,00100067,1020000
00309188,2,00100068,1200000
00309189,2,00100069,1110000
00309190,2,00100070,1020000
00309191,2,00100071,1020000
00309192,2,00100072,1110000
00309193,2,00100073,1200000
00309194,2,00100074,1200000
00309195,2,00100075,1200000
00309196,2,00100076,930000
00309197,2,00100077,1110000
00309198,2,00100078,1110000
00309199,2,00100079,1020000
00309200,2,00100080,1200000
00309201,2,00100001,1110000
00309202,2,00100002,1110000
00309203,2,00100003,1110000
00309204,2,00100004,1110000
00309205,2,00100005,1200000
00309206,2,00100006,1110000
00309207,2,00100007,1200000
00309208,2,00100008,1110000
00309209,2,00100009,1200000
00309210,2,00100010,1020000
00309211,2,00100011,1110000
00309212,2,00100012,1020000
00309213,2,00100013,1110000
00309214,2,00100014,1110000
00309215,2,00100015,1200000
00309216,2,00100016,1020000
00309217,2,00100017,1200000
00309218,2,00100018,1110000
00309219,2,00100019,1110000
00309220,2,00100020,930000
00309221,2,00100021,1110000
00309222,2,00100022,1200000
00309223,2,00100023,1110000
00309224,2,00100024,1200000
00309225,2,00100025,1020000
00309226,2,00100026,1110000
00309227,2,00100027,1020000
00309228,2,00100028,1200000
00309229,2,00100029,1110000
00309230,2,00100030,1110000
00309231,2,00100031,1110000
00309232,2,00100032,1200000
00309233,2,00100033,1200000
00309234,2,00100034,1110000
00309235,2,00100035,1200000
00309236,2,00100036,1020000
00309237,2,00100037,1200000
00309238,2,00100038,930000
00309239,2,00100039,1110000
00309240,2,00100040,1200000
00309241,2,00100041,930000
00309242,2,00100042,1200000
00309243,2,00100043,1200000
00309244,2,00100044,1110000
00309245,2,00100045,1200000
00309246,2,00100046,1110000
00309247,2,00100047,1200000
00309248,2,00100048,1200000
00309249,2,00100049,1110000
00309250,2,00100050,1200000
00309251,2,00100051,1110000
00309252,2,00100052,1110000
00309253,2,00100053,1020000
00309254,2,00100054,1200000
00309255,2,00100055,1110000
00309256,2,00100056,930000
00309257,2,00100057,1110000
00309258,2,00100058,1200000
00309259,2,00100059,1110000
00309260,2,00100060,1110000
00309261,2,00100061,1110000
00309262,2,00100062,1200000
00309263,2,00100063,1200000
00309264,2,00100064,1200000
00309265,2,00100065,1200000
00309266,2,00100066,1020000
00309267,2,00100067,1200000
00309268,2,00100068,1020000
00309269,2,00100069,1110000
00309270,2,00100070,1110000
00309271,2,00100071,1200000
00309272,2,00100072,1200000
00309273,2,00100073,1200000
00309274,2,00100074,1110000
00309275,2,00100075,1110000
00309276,2,00100076,1200000
00309277,2,00100077,1200000
00309278,2,00100078,1020000
00309279,2,00100079,1200000
00309280,2,00100080,1110000
00309281,2,00100001,1200000
00309282,2,00100002,930000
00309283,2,00100003,1110000
00309284,2,00100004,1110000
00309285,2,00100005,1110000
00309286,2,00100006,1110000
00309287,2,00100007,1200000
00309288,2,00100008,1110000
00309289,2,00100009,1020000
00309290,2,00100010,1200000
00309291,2,00100011,1110000
00309292,2,00100012,1200000
00309293,2,00100013,1200000
00309294,2,00100014,1200000
00309295,2,00100015,1200000
00309296,2,00100016,1110000
00309297,2,00100017,1200000
00309298,2,00100018,1110000
00309299,2,00100019,1200000
00309300,2,00100020,1200000
00309301,2,00100021,1020000
00309302,2,00100022,930000
00309303,2,00100023,1110000
00309304,2,00100024,1110000
00309305,2,00100025,1200000
00309306,2,00100026,1200000
00309307,2,00100027,1110000
00309308,2,00100028,1020000
00309309,2,00100029,1110000
00309310,2,00100030,930000
00309311,2,00100031,1200000
00309312,2,00100032,1200000
00309313,2,00100033,1200000
00309314,2,00100034,1020000
00309315,2,00100035,1110000
00309316,2,00100036,1200000
00309317,2,00100037,1020000
00309318,2,00100038,1110000
00309319,2,00100039,1020000
00309320,2,00100040,1110000
00309321,2,00100041,1020000
00309322,2,00100042,1020000
00309323,2,00100043,1110000
00309324,2,00100044,1020000
00309325,2,00100045,1020000
00309326,2,00100046,1200000
00309327,2,00100047,1110000
00309328,2,00100048,1200000
00309329,2,00100049,930000
00309330,2,00100050,1200000
00309331,2,00100051,1110000
00309332,2,00100052,1200000
00309333,2,00100053,1200000
00309334,2,00100054,1200000
00309335,2,00100055,1110000
00309336,2,00100056,1200000
00309337,2,00100057,1200000
00309338,2,00100058,1200000
00309339,2,00100059,930000
00309340,2,00100060,1110000
00309341,2,00100061,1110000
00309342,2,00100062,1110000
00309343,2,00100063,1110000
00309344,2,00100064,1200000
00309345,2,00100065,1020000
00309346,2,00100066,1110000
00309347,2,00100067,930000
00309348,2,00100068,1200000
00309349,2,00100069,1110000
00309350,2,00100070,1200000
00309351,2,00100071,1110000
00309352,2,00100072,1110000
00309353,2,00100073,1110000
00309354,2,00100074,1110000
00309355,2,00100075,1020000
00309356,2,00100076,1110000
00309357,2,00100077,1200000
00309358,2,00100078,1200000
00309359,2,00100079,1200000
00309360,2,00100080,1110000
00309361,2,00100001,1110000
00309362,2,00100002,1110000
00309363,2,00100003,1110000
00309364,2,00100004,1200000
00309365,2,00100005,1200000
00309366,2,00100006,1020000
00309367,2,00100007,1200000
00309368,2,00100008,1200000
00309369,2,00100009,1110000
00309370,2,00100010,1020000
00309371,2,00100011,1020000
00309372,2,00100012,1020000
00309373,2,00100013,1110000
00309374,2,00100014,1200000
00309375,2,00100015,1200000
00309376,2,00100016,1200000
00309377,2,00100017,1020000
00309378,2,00100018,1110000
00309379,2,00100019,1110000
00309380,2,00100020,930000
00309381,2,00100021,1200000
00309382,2,00100022,1200000
00309383,2,00100023,1110000
00309384,2,00100024,1110000
00309385,2,00100025,1200000
00309386,2,00100026,1200000
00309387,2,00100027,930000
00309388,2,00100028,1110000
00309389,2,00100029,1200000
00309390,2,00100030,1020000
00309391,2,00100031,1020000
00309392,2,00100032,1200000
00309393,2,00100033,1020000
00309394,2,00100034,1110000
00309395,2,00100035,1110000
00309396,2,00100036,1020000
00309397,2,00100037,1110000
00309398,2,00100038,1110000
00309399,2,00100039,1110000
00309400,2,00100040,1110000
00309401,2,00100041,1200000
00309402,2,00100042,1200000
00309403,2,00100043,1200000
00309404,2,00100044,1110000
00309405,2,00100045,1110000
00309406,2,00100046,1200000
00309407,2,00100047,1200000
00309408,2,00100048,1110000
00309409,2,00100049,1110000
00309410,2,00100050,1200000
00309411,2,00100051,1200000
00309412,2,00100052,1110000
00309413,2,00100053,1200000
00309414,2,00100054,1110000
00309415,2,00100055,1200000
00309416,2,00100056,1110000
00309417,2,00100057,1020000
00309418,2,00100058,1020000
00309419,2,00100059,1110000
00309420,2,00100060,1200000
00309421,2,00100061,1200000
00309422,2,00100062,1110000
00309423,2,00100063,1110000
00309424,2,00100064,1020000
00309425,2,00100065,1110000
00309426,2,00100066,1110000
00309427,2,00100067,1200000
00309428,2,00100068,1020000
00309429,2,00100069,1200000
00309430,2,00100070,930000
00309431,2,00100071,1200000
00309432,2,00100072,930000
00309433,2,00100073,1110000
00309434,2,00100074,1110000
00309435,2,00100075,1020000
00309436,2,00100076,1110000
00309437,2,00100077,1200000
00309438,2,00100078,1020000
00309439,2,00100079,1110000
00309440,2,00100080,1200000
00309441,2,00100001,1200000
00309442,2,00100002,1020000
00309443,2,00100003,1020000
00309444,2,00100004,1200000
00309445,2,00100005,1110000
00309446,2,00100006,1110000
00309447,2,00100007,1020000
00309448,2,00100008,1110000
00309449,2,00100009,1110000
00309450,2,00100010,1110000
00309451,2,00100011,1200000
00309452,2,00100012,1200000
00309453,2,00100013,1110000
00309454,2,00100014,1200000
00309455,2,00100015,1200000
00309456,2,00100016,930000
00309457,2,00100017,930000
00309458,2,00100018,1110000
00309459,2,00100019,1020000
00309460,2,00100020,1110000
00309461,2,00100021,1110000
00309462,2,00100022,1200000
00309463,2,00100023,750000
00309464,2,00100024,1020000
00309465,2,00100025,1200000
00309466,2,00100026,1110000
00309467,2,00100027,1110000
00309468,2,00100028,1110000
00309469,2,00100029,1200000
00309470,2,00100030,1200000
00309471,2,00100031,1110000
00309472,2,00100032,1110000
00309473,2,00100033,1200000
00309474,2,00100034,1200000
00309475,2,00100035,1020000
00309476,2,00100036,1020000
00309477,2,00100037,1200000
00309478,2,00100038,1200000
00309479,2,00100039,1200000
00309480,2,00100040,1110000
00309481,2,00100041,1020000
00309482,2,00100042,1110000
00309483,2,00100043,1200000
00309484,2,00100044,1020000
00309485,2,00100045,1200000
00309486,2,00100046,1110000
00309487,2,00100047,1110000
00309488,2,00100048,1110000
00309489,2,00100049,1200000
00309490,2,00100050,930000
00309491,2,00100051,1020000
00309492,2,00100052,1200000
00309493,2,00100053,1110000
00309494,2,00100054,1200000
00309495,2,00100055,930000
00309496,2,00100056,1200000
00309497,2,00100057,1110000
00309498,2,00100058,1200000
00309499,2,00100059,1200000
00309500,2,00100060,1200000
00309501,2,00100061,1200000
00309502,2,00100062,1200000
00309503,2,00100063,1110000
00309504,2,00100064,1200000
00309505,2,00100065,1110000
00309506,2,00100066,1020000
00309507,2,00100067,1110000
00309508,2,00100068,1110000
00309509,2,00100069,1110000
00309510,2,00100070,1110000
00309511,2,00100071,1110000
00309512,2,00100072,930000
00309513,2,00100073,1110000
00309514,2,00100074,1020000
00309515,2,00100075,1200000
00309516,2,00100076,1110000
00309517,2,00100077,1200000
00309518,2,00100078,1200000
00309519,2,00100079,930000
00309520,2,00100080,1200000
00309521,2,00100001,1200000
00309522,2,00100002,1200000
00309523,2,00100003,1200000
00309524,2,00100004,1020000
00309525,2,00100005,1020000
00309526,2,00100006,1110000
00309527,2,00100007,1020000
00309528,2,00100008,1200000
00309529,2,00100009,1110000
00309530,2,00100010,930000
00309531,2,00100011,1020000
00309532,2,00100012,1110000
00309533,2,00100013,1200000
00309534,2,00100014,1200000
00309535,2,00100015,1110000
00309536,2,00100016,1200000
00309537,2,00100017,1110000
00309538,2,00100018,1110000
00309539,2,00100019,1110000
00309540,2,00100020,1200000
00309541,2,00100021,1200000
00309542,2,00100022,1200000
00309543,2,00100023,1200000
00309544,2,00100024,1200000
00309545,2,00100025,1200000
00309546,2,00100026,930000
00309547,2,00100027,1110000
00309548,2,00100028,1110000
00309549,2,00100029,1110000
00309550,2,00100030,1110000
00309551,2,00100031,1200000
00309552,2,00100032,1020000
00309553,2,00100033,1110000
00309554,2,00100034,1110000
00309555,2,00100035,1200000
00309556,2,00100036,930000
00309557,2,00100037,1020000
00309558,2,00100038,930000
00309559,2,00100039,1200000
00309560,2,00100040,1200000
00309561,2,00100041,1110000
00309562,2,00100042,1200000
00309563,2,00100043,930000
00309564,2,00100044,1020000
00309565,2,00100045,1200000
00309566,2,00100046,1020000
00309567,2,00100047,1200000
00309568,2,00100048,1200000
00309569,2,00100049,1110000
00309570,2,00100050,1110000
00309571,2,00100051,1110000
00309572,2,00100052,1200000
00309573,2,00100053,1020000
00309574,2,00100054,1200000
00309575,2,00100055,1110000
00309576,2,00100056,1020000
00309577,2,00100057,1110000
00309578,2,00100058,1020000
00309579,2,00100059,1110000
00309580,2,00100060,1200000
00309581,2,00100061,1200000
00309582,2,00100062,1200000
00309583,2,00100063,1200000
00309584,2,00100064,1200000
00309585,2,00100065,1020000
00309586,2,00100066,1020000
00309587,2,00100067,930000
00309588,2,00100068,1110000
00309589,2,00100069,1200000
00309590,2,00100070,1200000
00309591,2,00100071,1200000
00309592,2,00100072,1200000
00309593,2,00100073,1110000
00309594,2,00100074,1200000
00309595,2,00100075,1110000
00309596,2,00100076,1200000
00309597,2,00100077,1200000
00309598,2,00100078,1200000
00309599,2,00100079,1110000
00309600,2,00100080,1200000
00309601,2,00100001,1020000
00309602,2,00100002,1110000
00309603,2,00100003,1200000
00309604,2,00100004,1020000
00309605,2,00100005,1200000
00309606,2,00100006,1200000
00309607,2,00100007,1200000
00309608,2,00100008,1110000
00309609,2,00100009,1200000
00309610,2,00100010,1200000
00309611,2,00100011,1200000
00309612,2,00100012,1110000
00309613,2,00100013,1110000
00309614,2,00100014,1110000
00309615,2,00100015,1110000
00309616,2,00100016,1110000
00309617,2,00100017,1020000
00309618,2,00100018,1110000
00309619,2,00100019,1110000
00309620,2,00100020,750000
00309621,2,00100021,1200000
00309622,2,00100022,1020000
00309623,2,00100023,1020000
00309624,2,00100024,1110000
00309625,2,00100025,1110000
00309626,2,00100026,1200000
00309627,2,00100027,1110000
00309628,2,00100028,1110000
00309629,2,00100029,1200000
00309630,2,00100030,1020000
00309631,2,00100031,1020000
00309632,2,00100032,1200000
00309633,2,00100033,930000
00309634,2,00100034,1020000
00309635,2,00100035,1200000
00309636,2,00100036,840000
